time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
12100,2023-01-19 11:40:59,46.6531794738118,14.2880098283495,50.524936,50.6561696,1473.6442617235,1524.3004313235,40.026248,0.0,4.4885828208,7.863353270000001,20,5,16.584,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.3,0.2,0.6,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.153,4.132,4.143,4.154,0,0,7.32,53.42,1524.3004313235,50.524936,6,P-GPS,
12300,2023-01-19 11:40:59,46.6531794050262,14.2880099657715,50.524936,50.6561696,1473.6442617235,1524.3004313235,40.026248,0.0,4.5077757348,7.905938573200001,20,5,16.584,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.3,0.2,0.3,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.153,4.132,4.143,4.154,0,0,7.32,53.42,1524.3004313235,50.524936,6,P-GPS,
12500,2023-01-19 11:41:00,46.6531791959229,14.2880100792462,50.524936,50.6561696,1473.6442617235,1524.3004313235,40.026248,0.0,4.4993111676,7.987369021999999,20,5,16.584,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.3,0.3,0.2,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.153,4.132,4.143,4.154,0,0,7.32,53.42,1524.3004313235,50.524936,6,P-GPS,
12700,2023-01-19 11:41:00,46.6531790156282,14.288010165521,50.524936,50.6561696,1473.6442617235,1524.3004313235,40.026248,0.0,4.4905841332,8.056594746,20,5,16.584,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.3,0.4,0.1,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.153,4.132,4.143,4.154,0,0,7.32,53.42,1524.3004313235,50.524936,6,P-GPS,
12900,2023-01-19 11:41:00,46.6531788437205,14.28801024323,50.524936,50.6561696,1473.6442617235,1524.3004313235,40.026248,0.0,4.4822179912,8.1222771628,20,5,16.584,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.3,0.4,0.1,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.153,4.132,4.143,4.154,0,0,7.32,53.42,1524.3004313235,50.524936,6,P-GPS,
13100,2023-01-19 11:41:00,46.6531786649924,14.2880101618426,50.524936,50.6561696,1473.6442617235,1524.3004313235,40.026248,0.0,4.4372376748,8.1905842516,20,5,16.575,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.3,0.5,0.4,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.151,4.13,4.141,4.151,0,0,7.336,53.42,1524.3004313235,50.524936,6,P-GPS,
13300,2023-01-19 11:41:00,46.6531786280463,14.2880102683551,50.524936,50.6561696,1473.6442617235,1524.3004313235,40.026248,0.0,4.456364972,8.220472704,20,5,16.575,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.4,0.6,0.5,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.151,4.13,4.141,4.151,0,0,7.336,53.42,1524.3004313235,50.524936,6,P-GPS,
13500,2023-01-19 11:41:01,46.6531783788231,14.2880102104984,50.524936,50.5905528,1473.7098785235,1524.3004313235,40.026248,0.0,4.4079397736,8.3125658828,20,5,16.575,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.4,0.5,0.6,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.151,4.13,4.141,4.151,0,0,7.336,53.42,1524.3004313235,50.524936,6,P-GPS,
13700,2023-01-19 11:41:01,46.653178272971,14.288010166443,50.524936,50.5905528,1473.7098785235,1524.3004313235,40.026248,0.0,4.3832350484,8.3527233644,20,5,16.575,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.4,0.5,0.6,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.151,4.13,4.141,4.151,0,0,7.336,53.42,1524.3004313235,50.524936,6,P-GPS,
13900,2023-01-19 11:41:01,46.6531780061049,14.2880101494329,50.524936,50.5905528,1473.7098785235,1524.3004313235,40.026248,0.0,4.3440618188,8.4501643124,20,5,16.575,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.4,0.5,0.6,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.151,4.13,4.141,4.151,0,0,7.336,53.42,1524.3004313235,50.524936,6,P-GPS,
14100,2023-01-19 11:41:01,46.6531779179294,14.2880101628503,50.524936,50.5905528,1473.7098785235,1524.3004313235,40.026248,0.0,4.3360237608,8.4825133948,20,5,16.571,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.4,0.5,0.6,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.151,4.131,4.143,4.152,0,0,7.363,53.6,1524.3004313235,50.524936,6,P-GPS,
14300,2023-01-19 11:41:01,46.6531776680461,14.288010018761,50.524936,50.5905528,1473.7098785235,1524.3004313235,40.026248,0.0,4.2712927876,8.5805777024,20,5,16.571,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.4,0.6,0.5,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.151,4.131,4.143,4.152,0,0,7.363,53.6,1524.3004313235,50.524936,6,P-GPS,
14500,2023-01-19 11:41:02,46.6531774417057,14.2880100301941,50.524936,50.5577444,1473.7426869235,1524.3004313235,40.026248,0.0,4.2475723144,8.6631892536,20,5,16.571,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.3,0.5,0.5,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.151,4.131,4.143,4.152,0,0,7.363,53.6,1524.3004313235,50.524936,6,P-GPS,
14700,2023-01-19 11:41:02,46.6531773856438,14.288009875085,50.524936,50.5577444,1473.7426869235,1524.3004313235,40.026248,0.0,4.2042980348,8.7071197012,20,5,16.571,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.4,0.4,0.6,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.151,4.131,4.143,4.152,0,0,7.363,53.6,1524.3004313235,50.524936,6,P-GPS,
14900,2023-01-19 11:41:02,46.6531771522111,14.2880099070412,50.524936,50.5577444,1473.7426869235,1524.3004313235,40.026248,0.0,4.18635184,8.7926512,20,5,16.571,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.4,0.5,0.6,0,0,0,0,0,0,0,0,0,0,47.6,0,0,99,4.151,4.131,4.143,4.152,0,0,7.363,53.6,1524.3004313235,50.524936,6,P-GPS,
15100,2023-01-19 11:41:02,46.6531770971017,14.2880097817887,50.524936,50.5577444,1473.7426869235,1524.3004313235,40.026248,0.0,4.1505250672,8.8299215424,20,5,16.575,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.3,0.5,0.6,0,0,1,0,0,0,1,0,0,0,47.6,0,0,99,4.151,4.13,4.141,4.15,0,0,7.257,53.78,1524.3004313235,50.524936,6,P-GPS,
15300,2023-01-19 11:41:02,46.653176874409,14.2880098286521,50.524936,50.5577444,1473.7426869235,1524.3004313235,40.026248,0.0,4.139107744,8.9120081592,20,5,16.575,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.4,0.4,0.3,0,0,20,0,0,0,20,0,0,0,47.6,0,0,99,4.151,4.13,4.141,4.15,0,0,7.257,53.78,1524.3004313235,50.524936,6,P-GPS,
15500,2023-01-19 11:41:03,46.653176825773,14.2880097107736,50.524936,50.5577444,1473.7426869235,1524.3004313235,40.026248,0.0,4.1059056432,8.9464569792,20,5,16.575,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.4,-0.5,0.2,0,0,59,0,0,0,59,0,0,0,47.6,0,0,99,4.151,4.13,4.141,4.15,0,0,7.257,53.78,1524.3004313235,50.524936,6,P-GPS,
15700,2023-01-19 11:41:03,46.6531768235795,14.2880098397779,50.524936,50.5577444,1473.7426869235,1524.3004313235,40.026248,0.0,4.1368439644,8.9787732532,20,5,16.575,1524.3004313235,50.524936,4.1159696,4.7802494968,0.0,0.0,0.0,51.3,-4.6,0.3,0,0,68,0,0,0,68,0,0,0,47.6,0,0,99,4.151,4.13,4.141,4.15,0,0,7.257,53.78,1524.3004313235,50.524936,6,P-GPS,
15900,2023-01-19 11:41:03,46.6531770036022,14.2880101327208,50.524936,50.5577444,1473.7426869235,1524.3004313235,40.026248,0.6263431999999999,4.225229794,9.0772312616,20,5,16.575,1524.3004313235,50.524936,4.1159696,4.7802494968,0.447388,0.447388,0.0,51.3,-11.3,0.3,0,0,73,0,0,0,73,0,0,0,47.6,0,0,99,4.151,4.13,4.141,4.15,0,0,7.257,53.78,1524.3004313235,50.524936,6,P-GPS,
16100,2023-01-19 11:41:03,46.6531775256895,14.2880113979867,50.524936,50.5905528,1473.7098785235,1524.3004313235,40.026248,1.4316416,4.5833006716,9.4469491212,20,5,16.565,1524.3004313235,50.524936,4.1159696,4.7802494968,0.894776,1.11847,0.0,51.2,-15.5,0.3,0,0,83,0,0,0,83,0,0,0,47.6,0,0,98,4.15,4.128,4.136,4.147,0,0,7.306,53.78,1524.3004313235,50.524936,6,P-GPS,
16300,2023-01-19 11:41:03,46.6531787484393,14.2880136865267,50.524936,50.6233612,1473.6770701235,1524.3004313235,40.026248,2.8632832,5.268864998,10.1732614804,20,5,16.565,1524.3004313235,50.524936,4.1159696,5.268864998,1.789552,2.23694,0.0,51.2,-18,0.4,0,0,84,0,0,0,84,0,0,0,47.6,0,0,98,4.15,4.128,4.136,4.147,0,0,7.306,53.78,1524.3004313235,50.524936,6,P-GPS,
16500,2023-01-19 11:41:04,46.6531806567767,14.2880173519352,50.524936,50.688978,1473.6114533235,1524.3004313235,40.026248,4.2949248,6.3785435112,11.3253940632,20,5,16.565,1524.3004313235,50.524936,4.2949248,6.3785435112,2.684328,3.35541,0.0,52.1,-20.2,0.6,0,0,72,0,0,0,72,0,0,0,47.6,0,0,98,4.15,4.128,4.136,4.147,0,0,7.306,53.78,1524.3004313235,50.524936,6,P-GPS,
16700,2023-01-19 11:41:04,46.653183057115,14.2880222058456,50.524936,50.7217864,1473.5786449235,1524.3004313235,40.026248,5.7265664,7.8468178364000005,12.8235896492,20,5,16.565,1524.3004313235,50.524936,5.7265664,7.8468178364000005,3.579104,4.47388,0.0,51.9,-19.9,0.6,0,0,57,0,0,0,57,0,0,0,47.6,0,0,98,4.15,4.128,4.136,4.147,0,0,7.306,53.78,1524.3004313235,50.524936,6,P-GPS,
16900,2023-01-19 11:41:04,46.6531865600791,14.2880286380291,50.524936,50.8202116,1473.4802197235,1524.3004313235,40.026248,7.158208,9.86138483,14.8798889276,20,5,16.565,1524.3004313235,50.524936,7.158208,9.86138483,4.47388,5.59235,0.0,51.6,-15,0.6,0,0,59,0,0,0,59,0,0,0,47.6,0,0,98,4.15,4.128,4.136,4.147,0,0,7.306,53.78,1524.3004313235,50.524936,6,P-GPS,
17100,2023-01-19 11:41:04,46.6531904805711,14.288035466272,50.524936,50.9186368,1473.3817945235,1524.3004313235,40.026248,7.9635064,12.0524282072,17.1092853244,20,5,16.565,1524.3004313235,50.524936,7.9635064,12.0524282072,4.921268,6.263432,0.0,51.6,-9.5,0.7,0,0,61,0,0,0,61,0,0,0,47.6,0,0,98,4.15,4.128,4.136,4.147,0,0,7.306,53.78,1524.3004313235,50.524936,6,P-GPS,
17300,2023-01-19 11:41:04,46.6531945825607,14.288043094584,50.524936,51.0498704,1473.2505609235,1524.3004313235,40.026248,8.276678,14.4606631924,19.5361226724,20,5,16.506,1524.3004313235,50.524936,8.276678,14.4606631924,5.144962,6.487126,0.0,51.6,-7.8,0.7,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.134,4.115,4.126,4.137,0,0,7.752,53.78,1524.3004313235,50.524936,6,P-GPS,
17500,2023-01-19 11:41:05,46.6531988883805,14.2880512149217,50.524936,51.1482956,1473.1521357235,1524.3004313235,40.026248,8.5898496,17.0180779724,22.1058734108,20,5,16.506,1524.3004313235,50.524936,8.5898496,17.0180779724,5.368656,6.71082,0.0,51.7,-5.7,0.7,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.134,4.115,4.126,4.137,0,0,7.752,53.78,1524.3004313235,50.524936,6,P-GPS,
17700,2023-01-19 11:41:05,46.6532031507486,14.2880591535603,50.196852,50.85302,1473.1193273235,1523.9723473235,40.026248,8.5898496,19.531988814,24.6299548564,20,5,16.506,1524.3004313235,50.524936,8.5898496,19.531988814,5.368656,6.71082,0.0,51.8,11,1,0,0,0,0,33,0,0,0,33,0,47.6,0,0,98,4.134,4.115,4.126,4.137,0,0,7.752,53.78,1523.9723473235,50.196852,6,P-GPS,
17900,2023-01-19 11:41:05,46.6532070476778,14.2880664279537,50.196852,50.8858284,1473.0865189235,1523.9723473235,40.026248,6.8450364,21.8358274704,26.9408801272,20,5,16.506,1524.3004313235,50.524936,8.5898496,21.8358274704,4.250186,5.368656,0.0,52,30,0.9,0,0,0,0,57,0,0,0,57,0,47.6,0,0,98,4.134,4.115,4.126,4.137,0,0,7.752,53.78,1523.9723473235,50.196852,6,P-GPS,
18100,2023-01-19 11:41:05,46.6532093609533,14.2880706878042,50.524936,51.181104,1473.1193273235,1524.3004313235,40.026248,3.802798,23.1919954928,28.3012148164,20,5,16.506,1524.3004313235,50.524936,8.5898496,23.1919954928,2.460634,2.908022,-0.447388,52.1,29.6,1,0,0,0,0,67,0,0,0,67,0,47.6,0,0,98,4.134,4.115,4.126,4.137,0,0,7.752,53.78,1524.3004313235,50.524936,6,P-GPS,
18300,2023-01-19 11:41:05,46.653210294796,14.2880722398313,51.181104,51.8700804,1473.0865189235,1524.9565993235,40.026248,0.6263431999999999,23.7048235932,28.81807835,20,5,16.587,1524.9565993235,51.181104,8.5898496,23.7048235932,0.447388,0.447388,-2.684328,51.8,10.2,1.7,0,0,0,0,63,0,0,0,63,0,47.6,0,0,98,4.151,4.128,4.133,4.133,0,0,7.182,53.96,1524.9565993235,51.181104,6,P-GPS,
18500,2023-01-19 11:41:06,46.6532102960038,14.2880725136145,52.165356,52.821524,1473.1193273235,1525.9408513235,40.026248,0.0,23.7618445924,28.886647906,20,5,16.587,1525.9408513235,52.165356,8.5898496,23.7618445924,0.0,0.0,-4.697574,51.7,-1,1.9,0,0,0,0,57,0,0,0,57,0,47.6,0,0,98,4.151,4.128,4.133,4.133,0,0,7.182,53.96,1525.9408513235,52.165356,6,P-GPS,
18700,2023-01-19 11:41:06,46.6532103956689,14.2880730132581,53.80577600000001,54.461944,1473.1193273235,1527.5812713235,40.026248,0.223694,23.8859259612,29.016962870800004,20,5,16.587,1527.5812713235,53.80577600000001,8.5898496,23.8859259612,0.0,0.223694,-4.921268,51.8,-1.1,1.2,0,0,0,0,52,0,0,0,52,0,47.6,0,0,98,4.151,4.128,4.133,4.133,0,0,7.182,53.96,1527.5812713235,53.80577600000001,6,P-GPS,
18900,2023-01-19 11:41:06,46.6532107202261,14.2880738656826,55.11811200000001,55.8070884,1473.0865189235,1528.8936073235,40.026248,0.223694,24.1291346304,29.2610901752,20,5,16.587,1528.8936073235,55.11811200000001,8.5898496,24.1291346304,0.0,0.223694,-4.250186,51.9,0,0.6,0,0,0,0,52,0,0,0,52,0,47.6,0,0,98,4.151,4.128,4.133,4.133,0,0,7.182,53.96,1528.8936073235,55.11811200000001,6,P-GPS,
19100,2023-01-19 11:41:06,46.6532105241811,14.2880747636398,56.430448,57.08661600000001,1473.1193273235,1530.2059433235,40.026248,0.223694,24.2765427716,29.497048188,20,5,16.587,1530.2059433235,56.430448,8.5898496,24.2765427716,0.0,0.223694,-3.579104,51.8,2,-0.2,0,0,0,0,53,0,0,0,53,0,47.6,0,0,98,4.151,4.128,4.133,4.133,0,0,7.182,53.96,1530.2059433235,56.430448,6,P-GPS,
19300,2023-01-19 11:41:06,46.6532103171198,14.2880751126392,57.4147,58.0380596,1473.1521357235,1531.1901953235,40.026248,0.223694,24.3080060272,29.6125993728,20,5,16.374,1531.1901953235,57.4147,8.5898496,24.3080060272,0.0,0.223694,-3.35541,51.8,2.4,-0.9,0,0,0,0,49,0,0,0,49,0,47.6,0,0,98,4.135,4.12,4.137,4.151,0,0,10.895,53.96,1531.1901953235,57.4147,6,P-GPS,
19500,2023-01-19 11:41:07,46.6532102744894,14.2880753372517,58.398952,59.02231160000001,1473.1521357235,1532.1744473235,40.026248,0.0,24.3465887056,29.670932708,20,5,16.374,1532.1744473235,58.398952,8.5898496,24.3465887056,0.0,0.0,-3.35541,51.7,1.9,-0.4,0,0,0,0,49,0,0,0,49,0,47.6,0,0,98,4.135,4.12,4.137,4.151,0,0,10.895,53.96,1532.1744473235,58.398952,6,P-GPS,
19700,2023-01-19 11:41:07,46.6532104081758,14.2880755711617,59.383204,59.9737552,1473.1849441235,1533.1586993235,40.026248,0.0,24.4223104928,29.747179429599996,20,5,16.374,1533.1586993235,59.383204,8.5898496,24.4223104928,0.0,0.0,-2.908022,51.8,2,0.3,0,0,0,0,51,0,0,0,51,0,47.6,0,0,98,4.135,4.12,4.137,4.151,0,0,10.895,53.96,1533.1586993235,59.383204,6,P-GPS,
19900,2023-01-19 11:41:07,46.6532106579616,14.2880756581526,60.367456,60.990815600000005,1473.1521357235,1534.1429513235,40.026248,0.0,24.4904535396,29.840880219999995,20,5,16.374,1534.1429513235,60.367456,8.5898496,24.4904535396,0.0,0.0,-2.908022,51.8,3.2,1.1,0,0,0,0,52,0,0,0,52,0,47.6,0,0,98,4.135,4.12,4.137,4.151,0,0,10.895,53.96,1534.1429513235,60.367456,6,P-GPS,
20100,2023-01-19 11:41:07,46.6532106117034,14.2880753968306,61.023624,61.679792,1473.1193273235,1534.7991193235,40.026248,0.0,24.4264771596,29.908465524,20,5,16.374,1534.7991193235,61.023624,8.5898496,24.4904535396,0.0,0.0,-3.131716,52,2,1.2,0,0,0,0,52,0,0,0,52,0,47.6,0,0,98,4.135,4.12,4.137,4.151,0,0,10.895,53.96,1534.7991193235,61.023624,6,P-GPS,
20300,2023-01-19 11:41:07,46.6532103784634,14.2880746467035,62.33595999999999,62.9593196,1473.1521357235,1536.1114553235,40.026248,0.223694,24.2228026124,30.1146991264,20,5,16.53,1536.1114553235,62.33595999999999,8.5898496,24.4904535396,0.0,-0.223694,-3.35541,51.9,0.3,1,0,0,0,0,51,0,0,0,51,0,47.6,0,0,98,4.126,4.104,4.114,4.124,0,0,7.509,54.14,1536.1114553235,62.33595999999999,6,P-GPS,
20500,2023-01-19 11:41:08,46.6532101140933,14.288074220248,63.32021199999999,63.9435716,1473.1521357235,1537.0957073235,40.026248,0.223694,24.08054539,30.2585967688,20,5,16.53,1537.0957073235,63.32021199999999,8.5898496,24.4904535396,0.0,-0.223694,-3.35541,51.8,-0.4,1.5,0,0,0,0,51,0,0,0,51,0,47.6,0,0,98,4.126,4.104,4.114,4.124,0,0,7.509,54.14,1537.0957073235,63.32021199999999,6,P-GPS,
20700,2023-01-19 11:41:08,46.653210014167,14.2880739176301,64.304464,64.9278236,1473.1521357235,1538.0799593235,40.026248,0.0,23.997212054,30.342717506399996,20,5,16.53,1538.0799593235,64.304464,8.5898496,24.4904535396,0.0,0.0,-3.131716,51.7,0.1,1,0,0,0,0,51,0,0,0,51,0,47.6,0,0,98,4.126,4.104,4.114,4.124,0,0,7.509,54.14,1538.0799593235,64.304464,6,P-GPS,
20900,2023-01-19 11:41:08,46.6532097982053,14.2880738239313,65.288716,65.9120756,1473.1521357235,1539.0642113235,40.026248,0.0,23.9343183512,30.4249025484,20,5,16.53,1539.0642113235,65.288716,8.5898496,24.4904535396,0.0,0.0,-3.131716,51.8,0.6,1.1,0,0,0,0,50,0,0,0,50,0,47.6,0,0,98,4.126,4.104,4.114,4.124,0,0,7.509,54.14,1539.0642113235,65.288716,6,P-GPS,
21100,2023-01-19 11:41:08,46.6532095869764,14.2880737882638,66.272968,66.8963276,1473.1521357235,1540.0484633235,40.026248,0.0,23.8846464336,30.502494414400005,20,5,16.53,1540.0484633235,66.272968,8.5898496,24.4904535396,0.0,0.0,-3.131716,51.8,0,0.2,0,0,0,0,50,0,0,0,50,0,47.6,0,0,98,4.126,4.104,4.114,4.124,0,0,7.509,54.14,1540.0484633235,66.272968,6,P-GPS,
21300,2023-01-19 11:41:08,46.6532094233465,14.2880737913401,67.25722,67.8477712,1473.1849441235,1541.0327153235,40.026248,0.0,23.8527238604,30.5622057024,20,5,16.479,1541.0327153235,67.25722,8.5898496,24.4904535396,0.0,0.0,-3.131716,51.7,0.8,-0.1,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.128,4.107,4.118,4.126,0,0,8.168,54.14,1541.0327153235,67.25722,6,P-GPS,
21500,2023-01-19 11:41:09,46.6532092963205,14.2880735234849,68.241472,68.8320232,1473.1849441235,1542.0169673235,40.026248,0.0,23.7712277948,30.643734576399996,20,5,16.479,1542.0169673235,68.241472,8.5898496,24.4904535396,0.0,0.0,-2.684328,51.8,0.2,0.3,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.128,4.107,4.118,4.126,0,0,8.168,54.14,1542.0169673235,68.241472,6,P-GPS,
21700,2023-01-19 11:41:09,46.6532091530571,14.2880735763558,68.569556,69.1601072,1473.1849441235,1542.3450513235,40.026248,0.0,23.7539049596,30.697671586,20,5,16.479,1542.3450513235,68.569556,8.5898496,24.4904535396,0.0,0.0,-0.894776,51.8,0.2,0.4,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.128,4.107,4.118,4.126,0,0,8.168,54.14,1542.3450513235,68.569556,6,P-GPS,
21900,2023-01-19 11:41:09,46.6532091392481,14.2880734621089,68.569556,69.1929156,1473.1521357235,1542.3450513235,40.026248,0.0,23.7271661136,30.72670702,20,5,16.479,1542.3450513235,68.569556,8.5898496,24.4904535396,0.0,0.0,0.0,51.8,0.7,0,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.128,4.107,4.118,4.126,0,0,8.168,54.14,1542.3450513235,68.569556,6,P-GPS,
22100,2023-01-19 11:41:09,46.6532094347012,14.2880731512355,68.569556,69.1929156,1473.1521357235,1542.3450513235,40.026248,0.0,23.7207028588,30.8596794652,20,5,16.479,1542.3450513235,68.569556,8.5898496,24.4904535396,0.0,0.0,0.0,51.8,1,1.3,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.128,4.107,4.118,4.126,0,0,8.168,54.14,1542.3450513235,68.569556,6,P-GPS,
22300,2023-01-19 11:41:09,46.6532094516497,14.2880730269299,68.569556,69.1929156,1473.1521357235,1542.3450513235,40.026248,0.0,23.6980650628,30.8914379964,20,5,16.776,1542.3450513235,68.569556,8.5898496,24.4904535396,0.0,0.0,0.0,51.8,0.9,2.2,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.166,4.143,4.15,4.156,0,0,6.72,54.32,1542.3450513235,68.569556,6,P-GPS,
22500,2023-01-19 11:41:10,46.6532093594845,14.2880728115774,68.569556,69.1929156,1473.1521357235,1542.3450513235,40.026248,0.0,23.634515192,30.9549878672,20,5,16.776,1542.3450513235,68.569556,8.5898496,24.4904535396,0.0,0.0,0.0,51.8,0.4,1.7,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.166,4.143,4.15,4.156,0,0,6.72,54.32,1542.3450513235,68.569556,6,P-GPS,
22700,2023-01-19 11:41:10,46.6532092646594,14.2880726905539,68.569556,69.1929156,1473.1521357235,1542.3450513235,40.026248,0.0,23.5901910436,31.000985244,20,5,16.776,1542.3450513235,68.569556,8.5898496,24.4904535396,0.0,0.0,0.0,51.7,0.2,1,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.166,4.143,4.15,4.156,0,0,6.72,54.32,1542.3450513235,68.569556,6,P-GPS,
22900,2023-01-19 11:41:10,46.6532090946989,14.2880727257783,68.569556,69.1929156,1473.1521357235,1542.3450513235,40.026248,0.0,23.563649048,31.063616479600004,20,5,16.776,1542.3450513235,68.569556,8.5898496,24.4904535396,0.0,0.0,0.0,51.8,0.5,0.9,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.166,4.143,4.15,4.156,0,0,6.72,54.32,1542.3450513235,68.569556,6,P-GPS,
23100,2023-01-19 11:41:10,46.6532090151519,14.2880726763019,68.569556,69.1929156,1473.1521357235,1542.3450513235,40.026248,0.0,23.5374351364,31.0951781604,20,5,16.776,1542.3450513235,68.569556,8.5898496,24.4904535396,0.0,0.0,0.0,51.8,0.4,0.6,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.166,4.143,4.15,4.156,0,0,6.72,54.32,1542.3450513235,68.569556,6,P-GPS,
23300,2023-01-19 11:41:10,46.6532087959992,14.2880727105155,68.569556,69.1929156,1473.1521357235,1542.3450513235,40.026248,0.0,23.5010834292,31.1755915488,20,5,16.52,1542.3450513235,68.569556,8.5898496,24.4904535396,0.0,0.0,0.0,51.7,0.4,0.7,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.14,4.119,4.129,4.139,0,0,7.363,54.32,1542.3450513235,68.569556,6,P-GPS,
23500,2023-01-19 11:41:11,46.6532087553605,14.2880725434663,68.89764,69.5209996,1473.1521357235,1542.6731353235,40.026248,0.0,23.4579075748,31.219981313999998,20,5,16.52,1542.6731353235,68.89764,8.5898496,24.4904535396,0.0,0.0,0.0,51.8,0.4,0.7,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.14,4.119,4.129,4.139,0,0,7.363,54.32,1542.6731353235,68.89764,6,P-GPS,
23700,2023-01-19 11:41:11,46.6532087063739,14.2880725492819,68.89764,69.5209996,1473.1521357235,1542.6731353235,40.026248,0.0,23.4494101992,31.2378947004,20,5,16.52,1542.6731353235,68.89764,8.5898496,24.4904535396,0.0,0.0,0.0,51.8,0.3,0.7,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.14,4.119,4.129,4.139,0,0,7.363,54.32,1542.6731353235,68.89764,6,P-GPS,
23900,2023-01-19 11:41:11,46.6532086418093,14.2880725619178,68.89764,69.5209996,1473.1521357235,1542.6731353235,40.026248,0.0,23.439305212,31.2616807904,20,5,16.52,1542.6731353235,68.89764,8.5898496,24.4904535396,0.0,0.0,0.0,51.7,0.4,0.7,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.14,4.119,4.129,4.139,0,0,7.363,54.32,1542.6731353235,68.89764,6,P-GPS,
24100,2023-01-19 11:41:11,46.6532083991121,14.28807258455,68.89764,69.4881912,1473.1849441235,1542.6731353235,40.026248,0.0,23.3961949744,31.350394703999996,20,5,16.52,1542.6731353235,68.89764,8.5898496,24.4904535396,0.0,0.0,0.0,51.7,0.3,0.9,0,0,0,0,0,0,0,0,0,0,47.6,0,0,98,4.14,4.119,4.129,4.139,0,0,7.363,54.32,1542.6731353235,68.89764,6,P-GPS,
